Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Marcel Volkmuth;D (R), DM, M (C);27;0 € - 55K €;Regional Div. Bavaria;Germany;3,0;13,5;50%;0,0;19%;0;0,0;0,4;0,4;88%;7,3;0;0,9;6,3;1,6;1,1;0,9;0,7;0;57,1;3,8;9,3;0,9;0,2;13;0,1;1,4;0,1;0,4;0,3;12,1;0,1;2,1;0,1;0,3;1,1;0,2;2,2;8;0,0;54;1.55;15;0,1;0;1018
Drew Murray;D (C);20;70K € - 700K €;Regional Div. West;Germany;3,5;14,5;20%;0,1;7%;0;0,0;0,1;0,0;86%;4,8;0;1,0;3,4;1,0;0,5;0,2;0,2;0;48,8;2,3;3,1;0,1;0,0;9;0,0;0,8;0,9;0,7;0,1;9,3;0,1;6,9;0,0;0,0;5,0;0,0;0,0;0;1,4;72;-0.56;11;0,1;0;1797
Oğulcan Tezel;D (RL), WB/M (R);28;12K € - 120K €;Regional Div. Northeast;Germany;3,4;10,3;9%;0,0;0%;0;0,0;0,7;0,4;86%;15,2;0;1,1;5,4;1,0;0,7;0,0;0,1;0;54,5;6,3;10,3;0,7;0,5;12;0,5;0,7;0,2;0,5;0,0;10,9;0,1;4,0;0,1;3,1;3,2;0,2;3,1;15;0,8;79;-1.56;14;0,1;0;1491
Maurice Passage;D/WB/M (R);34;0 € - 4,5K €;Regional Div. West;Germany;3,4;12,8;20%;0,2;5%;0;0,0;1,0;0,1;86%;14,0;0;1,1;6,4;1,8;1,2;0,5;0,3;0;51,0;6,3;9,8;1,5;0,3;15;0,4;1,6;0,4;0,6;0,1;9,9;0,2;3,2;0,1;2,7;1,6;0,0;8,6;12;0,2;50;-1.93;21;0,2;0;1115
Daniel Stănese;D (C), DM, M (C);31;0 € - 55K €;Regional Div. Northeast;Germany;2,2;9,9;27%;0,1;0%;0;0,0;0,5;0,1;89%;6,4;0;0,8;4,8;1,2;1,0;0,1;0,2;0;46,5;2,6;9,9;0,5;0,1;15;0,0;0,8;0,1;0,4;0,0;12,1;0,1;2,9;0,2;0,1;1,6;0,1;0,1;0;0,5;55;-0.92;19;0,1;0;1311
Matona-Glody Ngyombo;DM, M (RC);27;12K € - 110K €;Regional Div. West;Germany;2,0;13,4;33%;0,0;0%;0;0,0;1,2;0,3;87%;6,4;0;0,9;4,9;1,1;0,9;0,1;0,2;0;35,5;3,6;8,0;1,2;1,0;12;0,6;0,5;0,3;0,5;0,0;9,3;0,1;3,5;0,3;3,2;1,7;0,5;3,2;19;0,1;49;-0.89;12;0,1;0;1165
Andreas Naumann;GK;32;8K €;Regional Div. Northeast;Germany;0,0;3,5;0%;0,0;0%;61;-0,2;0,0;0,0;56%;9,1;-4.96;5,8;0,0;0,0;0,0;0,0;0,0;87;26,3;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;27;1800
Manassé Eshele;D (C), DM, ST (C);26;35K € - 130K €;Regional Div. Northeast;Germany;1,3;3,9;49%;0,0;11%;0;0,0;0,9;0,2;83%;16,4;0;0,4;2,4;0,7;0,4;0,5;1,0;0;29,5;1,2;4,9;1,0;0,3;7;0,2;2,1;0,1;0,2;0,2;9,3;0,2;9,1;0,1;0,4;3,4;0,0;0,4;50;0,1;38;0.69;10;0,2;0;1469
Moritz Frahm;D (C), DM;25;0 € - 60K €;Regional Div. North;Germany;3,7;14,5;0%;0,2;0%;0;0,0;0,3;0,0;91%;3,4;0;0,9;2,1;0,7;0,3;0,1;0,0;0;49,4;1,8;2,5;0,3;0,0;6;0,0;0,4;0,8;0,7;0,0;9,6;0,0;7,3;0,0;0,1;5,3;0,0;0,1;0;1,2;72;-0.64;8;0,0;0;1734
Alexander Rimoldi;D (RLC);29;0 € - 55K €;Regional Div. Southwest;Germany;4,3;11,0;0%;0,0;0%;0;0,0;0,7;0,2;86%;16,6;0;1,2;4,6;1,8;1,6;0,0;0,0;0;56,2;5,8;12,9;0,7;0,4;35;0,6;0,0;0,6;0,4;0,0;11,8;0,0;5,6;0,1;2,9;3,9;0,1;2,9;22;0,5;69;-0.17;41;0,0;0;1947
Jonas Fedl;D (RC), DM;26;0 € - 85K €;Regional Div. North;Germany;3,5;16,4;22%;0,1;11%;0;0,0;0,4;0,1;90%;4,6;0;1,0;2,6;0,8;0,6;0,3;0,1;0;46,7;3,4;5,0;0,5;0,1;9;0,1;0,6;0,3;0,7;0,1;9,9;0,0;5,3;0,0;0,2;3,8;0,0;0,2;50;0,7;71;0.48;10;0,0;0;1462
Adem Podrimaj;DM, M (C), ST (C);22;0 € - 35K €;Regional Div. North;Germany;2,0;15,1;35%;0,2;18%;0;0,0;1,2;0,1;88%;6,6;0;1,2;4,2;1,7;1,1;0,4;0,4;0;52,2;3,6;8,2;1,2;0,4;17;0,1;1,1;0,0;0,4;0,2;11,6;0,1;3,1;0,2;0,4;1,7;0,2;0,4;16;0,0;53;1.48;21;0,1;0;1409
Luke Hemmerich;D/WB/M (RL);27;3,5K € - 35K €;Regional Div. Bavaria;Germany;4,2;14,8;21%;0,1;7%;0;0,0;1,0;0,3;85%;12,7;0;1,1;6,0;1,4;0,8;0,5;0,3;0;49,3;6,4;14,6;1,0;0,6;16;0,5;1,4;0,3;0,5;0,1;11,1;0,2;4,6;0,1;3,1;3,0;0,1;3,2;16;0,3;64;-1.91;23;0,2;0;1861
Mike Eglseder;D (RC);33;0 € - 35K €;Regional Div. Northeast;Germany;3,6;14,9;19%;0,1;0%;0;0,0;0,7;0,0;87%;15,5;0;1,4;5,4;0,8;0,9;0,5;0,2;0;48,1;5,1;10,5;0,7;0,2;16;0,1;1,1;1,0;0,8;0,0;11,0;0,1;5,4;0,0;1,5;4,1;0,1;1,5;3;0,4;77;-2.41;17;0,1;0;1657
Patrick Breitkreuz;AM (RL), ST (C);33;0 € - 28K €;Regional Div. Northeast;Germany;0,9;2,6;47%;0,0;18%;0;0,0;1,2;0,1;89%;15,4;0;0,3;1,8;0,8;0,5;0,7;1,0;0;27,3;0,8;5,5;1,2;0,5;8;0,2;2,2;0,0;0,1;0,4;9,4;0,2;10,1;0,1;0,5;3,5;0,0;0,5;33;0,2;34;2.87;9;0,2;0;1552
Fabian Mehlitz;D (C), DM;18;10K € - 110K €;Regional Div. Bavaria;Germany;2,9;11,9;38%;0,1;15%;0;0,0;0,3;0,0;86%;4,4;0;1,3;2,3;0,8;0,4;0,1;0,3;0;44,6;2,5;3,7;0,3;0,0;7;0,0;0,7;1,0;0,5;0,1;9,7;0,1;7,5;0,1;0,0;5,6;0,1;0,0;0;1,3;75;0.55;10;0,1;0;1565
Marius Kunde;M/AM (L), ST (C);30;0 € - 40K €;Regional Div. Southwest;Germany;1,3;3,0;42%;0,0;16%;0;0,0;1,7;0,1;92%;18,7;0;0,4;7,7;2,3;0,8;0,8;0,7;0;43,2;3,6;10,5;1,7;3,3;9;1,2;1,7;0,0;0,4;0,3;11,5;0,2;4,2;0,1;5,6;1,2;0,0;5,6;20;0,1;28;1.27;13;0,2;0;1004
Roman Schabbing;GK;23;2,5K € - 26K €;Regional Div. West;Germany;0,0;3,0;0%;0,0;0%;71;0,1;0,0;0,0;66%;7,7;2.52;5,2;0,0;0,0;0,0;0,0;0,0;86;26,2;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;24;2070
Felix Erken;DM, M (C);22;0 € - 55K €;Regional Div. West;Germany;2,2;9,2;25%;0,1;13%;0;0,0;0,9;0,4;89%;6,6;0;1,2;4,0;1,4;1,0;0,2;0,1;0;49,1;2,9;9,3;0,9;0,2;19;0,1;0,4;0,1;0,4;0,1;11,5;0,1;1,5;0,2;0,3;0,9;0,3;0,3;40;0,1;59;0.05;24;0,1;0;1657
Leon Čatak;M/AM (R), ST (C);20;0 € - 85K €;Regional Div. Southwest;Germany;1,5;1,8;42%;0,0;16%;0;0,0;1,1;0,1;88%;24,1;0;0,4;3,4;0,6;0,2;0,6;0,8;0;31,0;1,6;9,2;1,1;2,9;3;1,1;2,0;0,0;0,1;0,3;10,4;0,3;6,4;0,1;3,6;1,4;0,1;3,6;30;0,0;21;0.14;4;0,3;0;1386
Leandro Šimunić;DM, M (C);19;30K € - 300K €;Regional Div. Southwest;Germany;2,5;14,3;8%;0,1;8%;0;0,0;1,2;0,3;90%;7,6;0;0,8;6,0;1,8;1,0;0,4;0,1;0;46,2;5,2;8,8;1,2;0,1;15;0,0;0,9;0,0;0,5;0,1;11,2;0,1;3,6;0,2;0,0;2,3;0,3;0,0;0;0,5;64;-0.09;18;0,1;0;1320
Bruno Numbisie;D/WB/M (R);19;10K € - 100K €;Regional Div. North;Germany;2,6;8,7;30%;0,1;5%;0;0,0;0,5;0,3;87%;11,0;0;1,1;3,8;1,0;0,7;0,8;0,5;0;51,8;6,2;9,6;0,5;0,8;9;0,2;1,5;0,2;0,6;0,1;9,9;0,2;5,3;0,1;3,7;3,4;0,2;4,7;8;0,2;63;-1.46;13;0,2;0;1196
Julius Pünt;GK;21;0 € - 90K €;Regional Div. North;Germany;0,0;2,1;0%;0,0;0%;69;0,2;0,1;0,0;71%;7,2;3.52;3,7;0,0;0,0;0,0;0,0;0,0;86;26,3;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;16;1527
Lorenz Otto;GK;24;0 € - 65K €;Regional Div. Northeast;Germany;0,0;4,4;0%;0,0;0%;78;0,1;0,0;0,0;65%;8,0;2.47;5,2;0,0;0,0;0,0;0,0;0,0;90;26,9;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;20;1890
Avanesh Satheskumar;M/AM (C);20;55K € - 550K €;Regional Div. Bavaria;Germany;1,1;11,0;28%;0,0;6%;0;0,0;2,4;0,4;87%;14,6;0;0,4;4,4;1,4;0,9;0,7;0,6;0;44,9;2,6;8,5;2,6;1,7;14;0,1;2,0;0,0;0,0;0,1;12,2;0,2;4,1;0,2;0,9;1,2;0,1;0,9;14;0,0;31;-1.33;16;0,2;0;1444
Vadym Zhuk;D (R);34;0 € - 4K €;Regional Div. Bavaria;Germany;3,2;12,9;29%;0,0;7%;0;0,0;0,8;0,1;86%;16,3;0;0,8;5,1;1,5;1,3;0,2;0,3;0;53,4;5,1;14,0;0,8;0,3;19;0,6;1,0;0,3;0,3;0,1;11,7;0,1;4,6;0,1;3,0;2,8;0,0;7,8;15;0,7;61;-0.49;21;0,1;0;1301
Dominik Dewein;GK;26;7K € - 22K €;Regional Div. Bavaria;Germany;0,0;3,3;0%;0,0;0%;69;0,3;0,0;0,0;66%;7,8;5.76;5,6;0,0;0,0;0,0;0,0;0,0;87;25,1;0,0;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;4,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;29;1890
Dominik Ahlbach;D (C), DM, M (C);29;16K € - 55K €;Regional Div. Southwest;Germany;3,3;13,6;33%;0,0;17%;0;0,0;0,1;0,1;81%;4,2;0;0,7;3,4;0,8;0,3;0,0;0,1;0;50,0;2,1;2,9;0,1;0,1;5;0,1;0,3;0,5;0,5;0,1;9,2;0,0;6,3;0,0;0,1;4,2;0,1;0,1;100;1,2;67;0.49;8;0,0;0;1545
Dominik Hardi;D (C), DM, M (C);17;10K € - 95K €;Regional Div. North;Germany;0,0;9,8;50%;0,0;0%;0;0,0;0,2;0,3;83%;13,8;0;0,0;0,1;0,0;0,0;0,3;0,4;0;0,5;0,0;0,1;0,2;0,0;0;0,0;0,9;0,0;0,0;0,0;0,1;0,0;0,0;0,1;0,0;0,0;0,2;0,0;0;0,0;0;-0.58;0;0,0;0;1053
Ingo Feser;D (L), M (C), AM (LC);29;14K € - 150K €;Regional Div. Bavaria;Germany;2,1;5,5;39%;0,0;16%;0;0,0;2,5;0,3;90%;24,9;0;0,5;7,3;1,7;1,3;0,8;0,7;0;41,7;3,9;11,0;2,8;4,1;30;1,2;1,7;0,0;0,2;0,3;11,7;0,1;4,6;0,1;6,0;0,7;0,1;6,7;22;0,1;15;3.24;37;0,1;0;2044
Alan Rodriguez;AM (RLC);23;2,5K € - 9K €;Regional Div. Southwest;Germany;1,6;8,4;53%;0,0;27%;0;0,0;1,5;0,2;91%;22,4;0;0,5;3,4;1,4;0,9;0,2;0,6;0;40,1;1,8;6,9;2,0;0,7;13;0,1;1,1;0,0;0,1;0,3;11,5;0,1;4,5;0,2;2,0;0,9;0,1;2,0;3;0,3;20;2.59;14;0,1;0;1272
Ahmet Aygül;D (LC), DM, M (C);24;12K € - 45K €;Regional Div. Southwest;Germany;1,8;9,9;60%;0,1;20%;0;0,0;0,3;0,2;88%;9,2;0;0,4;2,0;0,6;0,5;0,1;0,2;0;30,4;2,1;5,3;0,3;0,1;8;0,0;0,3;0,3;0,4;0,1;7,7;0,1;3,0;0,1;0,1;1,6;0,0;0,1;0;0,1;55;0.03;9;0,1;0;1314
Rüfät Dadaşov;ST (C);34;Not for Sale;Regional Div. Northeast;Germany;0,8;2,7;40%;0,0;11%;0;0,0;0,7;0,3;91%;16,5;0;0,1;2,0;0,9;0,1;0,5;1,2;0;26,7;0,5;4,4;0,7;0,6;2;0,1;2,9;0,0;0,3;0,3;9,8;0,4;9,2;0,2;0,3;4,6;0,1;0,3;20;0,0;50;-1.3;4;0,4;0;1389
David Stamm;D (RL), WB/M (R);20;55K € - 190K €;Regional Div. West;Germany;3,8;8,2;8%;0,0;8%;0;0,0;1,5;0,1;88%;16,4;0;1,4;6,2;1,5;1,1;0,3;0,0;0;48,2;5,3;14,5;1,5;0,9;23;0,9;0,6;0,4;0,3;0,0;11,4;0,1;3,0;0,1;3,5;0,8;0,1;3,5;24;0,3;27;-0.57;27;0,1;0;1890
Tino Bradara;D (RL), WB/M (R);28;3K € - 30K €;Regional Div. Southwest;Germany;3,6;14,9;11%;0,2;11%;0;0,0;1,1;0,1;84%;13,2;0;1,6;4,4;1,8;1,3;0,2;0,1;0;52,6;5,8;10,3;1,1;0,4;18;0,8;0,7;0,1;0,7;0,1;10,9;0,0;4,5;0,1;3,0;2,4;0,1;3,4;25;0,5;53;0.55;22;0,0;0;1235
Shamsu Mansaray;M (L), AM (RL), ST (C);26;0 € - 40K €;Regional Div. North;Germany;1,9;2,1;34%;0,0;6%;0;0,0;1,7;0,4;90%;22,4;0;0,4;7,4;1,6;1,2;0,7;0,6;0;43,2;2,9;11,3;1,7;3,0;23;0,8;1,9;0,0;0,2;0,1;11,0;0,2;5,1;0,1;4,0;1,9;0,1;4,0;20;0,0;38;-1.81;25;0,2;0;1682
Serhat Koruk;ST (C);29;1,5K € - 14K €;Regional Div. West;Germany;0,7;2,2;47%;0,0;19%;0;0,0;1,1;0,1;93%;19,0;0;0,1;1,9;0,8;0,1;0,4;1,0;0;25,5;0,8;4,6;1,1;0,7;2;0,1;2,2;0,0;0,2;0,4;10,1;0,3;9,6;0,2;0,4;3,6;0,1;1,0;11;0,0;38;1.21;3;0,3;0;1491
Justus Henke;D (C), DM;24;20K € - 70K €;Regional Div. West;Germany;2,1;13,3;33%;0,0;0%;0;0,0;0,1;0,1;91%;3,5;0;0,9;2,2;0,9;0,5;0,1;0,0;0;43,2;1,8;3,7;0,1;0,0;11;0,0;0,1;0,7;0,6;0,0;9,5;0,0;6,8;0,0;0,0;5,1;0,0;0,0;0;1,0;75;-0.16;11;0,0;0;1928
Kiyan Ermis;AM (C);17;35K € - 375K €;3. Liga;Germany;0,7;4,1;44%;0,1;13%;0;0,0;2,1;0,3;88%;11,8;0;0,6;5,2;1,6;0,4;0,2;0,6;0;53,2;2,9;12,7;2,1;0,4;5;0,2;1,3;0,2;0,3;0,2;12,7;0,2;4,7;0,2;1,2;1,0;0,0;1,2;13;0,1;21;-0.04;8;0,2;0;1102
Michael Schlicht;DM, M (RC), AM (C);32;0 € - 30K €;Regional Div. Northeast;Germany;2,5;11,9;38%;0,0;13%;0;0,0;1,3;0,3;89%;9,9;0;1,0;2,9;1,1;0,9;0,2;0,2;0;52,4;4,7;8,9;2,9;0,3;12;0,0;0,6;0,1;0,4;0,1;11,8;0,1;2,6;0,3;0,3;1,2;0,2;4,9;4;0,0;47;-0.01;14;0,1;0;1169
Marko Dedović;GK;28;24K € - 85K €;Regional Div. North;Germany;0,0;3,4;0%;0,0;0%;71;0,1;0,0;0,0;67%;6,8;1.27;5,7;0,0;0,0;0,0;0,0;0,0;85;25,9;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;3;0,0;27;1820
Felix Schwarzholz;D (RL), DM;26;0 € - 50K €;Regional Div. Bavaria;Germany;3,5;13,5;14%;0,1;0%;0;0,0;0,7;0,1;84%;12,6;0;1,0;5,4;1,7;1,2;0,2;0,1;0;50,5;4,5;11,4;1,0;0,4;21;0,5;0,4;0,5;0,2;0,0;11,8;0,0;4,3;0,1;2,5;2,3;0,1;2,9;17;0,7;54;-0.75;23;0,0;0;1635
Matthew Meier;D (L), M (C), AM (RC), ST (C);21;0 € - 130K €;Regional Div. Northeast;Germany;1,2;7,6;45%;0,0;20%;0;0,0;1,5;0,0;88%;17,3;0;0,4;3,4;1,2;0,2;0,4;0,5;0;41,9;1,6;9,1;1,5;1,6;4;0,2;1,2;0,0;0,1;0,2;12,4;0,1;4,0;0,0;1,2;1,0;0,0;1,2;20;0,0;25;2.16;15;0,1;0;1509
Emmanuel Ntsiakoh;D (RC);21;0 € - 24K €;Regional Div. North;Germany;3,3;15,8;33%;0,0;17%;0;0,0;0,4;0,1;89%;5,6;0;0,8;2,8;0,6;0,4;0,2;0,1;0;50,6;3,0;4,6;0,4;0,2;8;0,2;0,3;1,6;1,0;0,1;9,7;0,0;6,4;0,1;1,0;4,2;0,1;1,8;14;1,2;66;0.48;8;0,0;0;1755
Jaden Korzynietz;D (RL), WB (L), DM, M (L);20;10K € - 100K €;Regional Div. West;Germany;3,1;12,6;0%;0,1;0%;0;0,0;0,8;0,1;85%;13,6;0;0,8;5,6;2,3;1,6;0,1;0,0;0;52,4;5,6;11,2;0,8;0,4;24;0,5;0,5;0,3;0,2;0,0;11,6;0,1;3,8;0,1;1,8;2,2;0,0;1,8;25;0,3;58;-1.05;28;0,1;0;1361
David Bauer;D (C);30;0 € - 40K €;Regional Div. Bavaria;Germany;3,7;22,0;20%;0,2;20%;0;0,0;0,4;0,2;89%;3,5;0;1,2;1,8;0,8;0,3;0,2;0,1;0;45,5;3,1;3,0;0,4;0,0;4;0,0;0,4;0,6;0,8;0,1;9,4;0,0;7,0;0,0;0,0;5,8;0,0;0,0;0;1,4;83;0.76;5;0,0;0;1069
Elias Rahn;D (R);23;0 € - 120K €;Regional Div. Southwest;Germany;3,7;16,8;4%;0,0;0%;0;0,0;0,6;0,2;87%;11,9;0;0,8;5,2;1,6;0,6;0,5;0,1;0;48,3;5,9;10,0;0,6;0,7;11;0,8;1,2;0,4;0,5;0,0;10,6;0,2;4,2;0,1;2,5;3,2;0,1;4,5;22;0,3;75;-3.32;16;0,2;0;1727
Dennis de Sousa Oelsner;M (L), AM (RL), ST (C);29;3,5K € - 35K €;Regional Div. Southwest;Germany;1,9;3,6;29%;0,0;0%;0;0,0;1,5;0,0;89%;15,0;0;0,4;8,0;1,7;1,0;0,2;0,2;0;43,4;2,8;9,9;1,5;3,2;11;0,8;0,6;0,0;0,2;0,0;11,1;0,1;4,5;0,0;4,8;1,1;0,0;4,8;16;0,0;24;-0.97;15;0,1;0;1011
Emanuel Adou;D/WB (R), DM, M (RC), AM (C);23;0 € - 40K €;Regional Div. North;Germany;2,0;6,8;0%;0,0;0%;0;0,0;1,2;0,2;84%;21,9;0;1,0;6,9;2,0;1,2;0,1;0,0;0;40,9;3,8;15,3;1,2;1,3;20;1,1;0,2;0,3;0,1;0,0;10,7;0,0;3,5;0,2;7,8;1,4;0,1;7,8;14;0,4;41;-0.12;25;0,0;0;1460
Benedikt Krug;D (C), DM;30;1K € - 10K €;Regional Div. Bavaria;Germany;3,2;17,8;15%;0,1;0%;0;0,0;0,3;0,0;87%;5,7;0;1,7;2,1;0,8;0,5;0,1;0,1;0;46,6;2,7;3,7;0,3;0,0;10;0,0;0,6;0,7;0,6;0,0;9,8;0,1;6,3;0,0;0,1;4,2;0,0;0,1;50;1,2;66;-2.42;17;0,1;0;1926
Cimo Röcker;D (LC), DM;31;20K € - 200K €;Regional Div. North;Germany;3,3;20,6;0%;0,1;0%;0;0,0;0,3;0,1;90%;2,3;0;1,5;2,0;1,0;0,5;0,1;0,0;0;44,1;2,7;3,2;1,3;0,0;9;0,0;0,2;1,4;1,1;0,0;10,1;0,0;5,7;0,2;0,2;4,2;0,1;5,8;5;0,2;75;-0.34;10;0,0;0;1507
Georg Ermolaev;M (L), AM (RL);20;1,5K € - 16K €;Regional Div. West;Germany;1,6;3,1;38%;0,0;13%;0;0,0;1,7;0,1;92%;21,9;0;0,4;9,9;1,2;0,8;0,4;0,4;0;42,1;3,5;14,5;1,7;4,1;11;0,7;1,2;0,0;0,1;0,1;11,6;0,1;6,1;0,1;4,9;1,4;0,1;4,9;14;0,1;23;0.7;14;0,1;0;1238
Rico Wehrle;D/WB/M/AM (R);32;16K € - 55K €;Regional Div. Southwest;Germany;2,8;10,3;6%;0,1;0%;0;0,0;0,9;0,2;88%;16,7;0;1,2;5,2;1,5;1,0;0,4;0,1;0;50,0;5,0;14,3;0,9;0,9;14;0,3;1,2;0,2;0,8;0,0;11,5;0,1;5,0;0,1;3,7;2,9;0,1;3,7;7;0,3;58;-1.64;19;0,1;0;1301
Dane Kummerfeld;D (RL), WB/M (L);33;4K € - 14K €;Regional Div. North;Germany;2,9;12,3;29%;0,1;14%;0;0,0;1,1;0,1;87%;15,2;0;1,1;5,2;1,3;1,4;0,2;0,1;0;53,7;6,2;13,2;1,6;0,5;27;0,4;0,4;0,5;0,5;0,1;10,9;0,0;5,7;0,1;2,5;3,6;0,1;7,0;10;0,6;64;0.82;29;0,0;0;1700
Baran Berk;M (RC), AM (C);19;0 € - 18K €;Regional Div. Bavaria;Germany;0,2;7,4;44%;0,0;13%;0;0,0;0,2;0,2;80%;21,0;0;0,0;0,3;0,2;0,1;0,3;0,4;0;2,3;0,1;0,8;0,2;0,1;1;0,1;0,8;0,0;0,0;0,1;0,8;0,1;0,3;0,1;0,4;0,2;0,0;0,4;14;0,0;80;0.36;1;0,1;0;1700
Niklas Jovanović;DM, M (C);20;0 € - 30K €;Regional Div. North;Germany;0,5;13,8;50%;0,0;17%;0;0,0;0,5;0,6;86%;13,2;0;0,1;1,0;0,3;0,1;0,2;0,2;0;9,2;1,1;1,6;0,9;0,1;2;0,0;0,3;0,0;0,0;0,1;2,2;0,0;0,3;0,3;0,0;0,2;0,5;1,3;16;0,0;50;0.65;3;0,0;0;1664
Gil Ebner;DM, M (C);19;18K € - 170K €;Regional Div. Bavaria;Germany;2,9;16,9;40%;0,1;0%;0;0,0;1,0;0,4;89%;5,2;0;1,3;5,7;1,0;0,6;0,4;0,2;0;50,6;5,0;8,1;1,0;0,0;7;0,0;0,4;0,1;0,6;0,0;10,6;0,0;2,4;0,2;0,2;1,4;0,4;0,2;0;0,2;60;-0.3;11;0,0;0;1136
Simon Breuer;M (LC), AM (C);22;45K € - 160K €;Regional Div. West;Germany;1,3;11,5;52%;0,0;13%;0;0,0;1,4;0,3;87%;19,4;0;0,3;4,7;1,1;0,5;0,4;0,9;0;41,0;2,0;8,8;1,4;1,0;9;0,2;1,7;0,0;0,3;0,2;12,4;0,2;3,7;0,2;0,9;0,7;0,2;0,9;25;0,0;18;0.56;13;0,2;0;1660
Nick Rasoulinia;D (C);21;100K € - 350K €;Regional Div. Bavaria;Germany;3,4;16,1;25%;0,2;13%;0;0,0;0,1;0,2;91%;3,9;0;1,5;2,8;0,9;0,5;0,1;0,1;0;48,1;2,0;3,1;0,1;0,0;11;0,0;0,4;0,7;0,6;0,0;9,5;0,0;6,6;0,0;0,0;4,1;0,0;0,0;0;1,4;62;0.18;13;0,0;0;1869
Elvin Kovač;GK;26;0 € - 16K €;Regional Div. Southwest;Germany;0,0;2,1;0%;0,0;0%;59;-0,3;0,0;0,0;75%;9,2;-6.37;5,3;0,0;0,0;0,0;0,0;0,0;89;25,4;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;4;0,0;33;1980
Luca Schulten;ST (C);19;30K € - 300K €;Regional Div. Southwest;Germany;0,6;1,2;37%;0,0;5%;0;0,0;0,8;0,0;89%;20,6;0;0,1;1,4;0,6;0,2;1,1;1,3;0;22,2;0,4;3,9;0,8;0,4;2;0,2;3,4;0,0;0,1;0,2;9,6;0,5;10,5;0,0;0,5;2,6;0,0;0,5;33;0,1;25;-3.41;2;0,5;0;1073
Benjamin Franz;D (C);22;1K € - 8K €;Regional Div. Bavaria;Germany;3,1;11,6;17%;0,1;17%;0;0,0;0,6;0,2;86%;6,3;0;1,2;2,6;1,1;0,5;0,1;0,1;0;48,3;2,8;5,6;0,6;0,0;7;0,0;0,4;1,2;0,7;0,1;10,7;0,1;5,5;0,2;0,1;4,3;0,1;0,1;0;0,7;79;-0.55;10;0,1;0;1231
Rico Wuttke;D (L);20;1K € - 8K €;Regional Div. Southwest;Germany;3,2;12,4;0%;0,0;0%;0;0,0;1,1;0,1;85%;18,9;0;1,9;5,9;1,5;1,2;0,1;0,0;0;52,7;5,9;9,7;1,1;1,0;14;0,9;0,1;0,8;0,3;0,0;10,8;0,0;3,7;0,1;3,6;1,5;0,0;3,6;24;0,5;40;-0.04;16;0,0;0;1034
Pieter Wolf;AM (R), ST (C);26;0 € - 30K €;Regional Div. Northeast;Germany;0,6;1,5;63%;0,0;32%;0;0,0;1,2;0,1;91%;16,2;0;0,1;1,8;0,7;0,3;0,2;0,9;0;27,4;1,0;4,1;1,2;0,5;4;0,1;1,4;0,0;0,1;0,4;9,5;0,2;8,7;0,1;0,6;2,3;0,1;0,6;25;0,0;26;3.59;5;0,2;0;1237
Stefan Haas;DM, M/AM (C);31;1K € - 9K €;Regional Div. Bavaria;Germany;2,0;14,0;11%;0,1;11%;0;0,0;2,1;0,5;89%;8,2;0;1,6;5,4;1,5;1,1;0,3;0,1;0;62,3;6,0;8,8;2,1;0,0;16;0,1;0,6;0,1;0,7;0,1;10,9;0,0;3,5;0,4;0,2;2,0;0,5;3,5;11;0,4;58;0.42;23;0,0;0;1353
